,Actual,L_Predicted,DTR_Predicted,RFR_Predict,HGBR_Predict
846,131600.0,227834.14268239168,134700.0,178798.0,149684.93908211295
847,96800.0,156473.3075386223,120700.0,116892.0,114588.56473908975
848,123000.0,179540.6325768338,111400.0,140167.0,127967.97001333692
849,387500.0,104414.80317803714,154500.0,312985.06,266929.5639932251
850,304100.0,244281.66603029345,232500.0,249994.0,261133.11936168573
851,121500.0,183729.20670743956,125700.0,144567.0,134198.61106471752
852,258800.0,260574.08742369484,267500.0,276018.01,321039.9276815006
853,110300.0,178854.43143369607,109000.0,121651.0,113125.12058081628
854,218800.0,236252.4242326416,250700.0,237746.0,218547.22215313176
855,341500.0,254713.48997095833,427600.0,340898.01,402968.8499441984
856,143100.0,181237.480616984,175300.0,151294.0,158975.2858385664
857,170800.0,206301.84247679493,182500.0,195386.0,184833.1236802558
858,178900.0,224265.21174592504,219200.0,183683.0,158610.60623055123
859,500001.0,443306.39454426954,500001.0,494531.93,513131.9898456018
860,476300.0,306894.82960925414,500001.0,393652.32,359619.08049576666
861,329500.0,273730.03083666414,170300.0,245276.0,334183.443581074
862,258300.0,156754.32094310198,187500.0,209089.0,179739.81982855187
863,114800.0,157425.38384393504,96500.0,106135.0,105420.96498233607
864,332900.0,312751.96353914845,393700.0,325339.02,319493.2902201898
865,158200.0,220094.11173568218,121900.0,152171.0,151909.697434861
866,150000.0,157306.10176381486,300000.0,171245.02,108109.11129881053
867,259300.0,347641.06993519474,328200.0,357155.1,324408.96895265364
868,118000.0,72954.5714095532,145300.0,108442.0,98478.4129585313
869,191700.0,97228.81507405674,81300.0,120363.0,133995.7747027422
870,336400.0,330378.4730399961,386400.0,366617.02,358051.2619507209
871,165200.0,191471.20274713688,170400.0,184018.0,166237.2346346537
872,312400.0,263459.92613231565,199500.0,257514.0,257956.8403356189
873,113500.0,93036.86341089284,113800.0,94887.02,92782.92946427765
874,106300.0,150994.27185044653,184400.0,163047.01,216363.2977944297
875,111800.0,144611.55782656366,102400.0,109385.0,119227.3628939656
876,121800.0,167590.2531613526,139300.0,141706.0,144647.39328586622
877,101000.0,87806.10701305798,128900.0,124077.0,109740.33842740554
878,262500.0,298427.57550231623,177900.0,291077.1,226819.7513682116
879,385700.0,245824.58502633055,500001.0,292736.11,267002.36024847446
880,156800.0,107425.77480615268,198500.0,145981.0,136010.58050376398
881,323800.0,231563.91305233823,188400.0,187830.0,216601.95979421661
882,183900.0,109168.47936245264,215400.0,207304.05,199574.68895014335
883,140600.0,187869.6889232915,128600.0,129528.0,139110.8245886001
884,65200.0,42862.87780514665,56700.0,77985.0,74627.63876172263
885,162500.0,216578.95273682507,174400.0,179261.0,168853.03726365106
886,172000.0,183769.36697172257,111000.0,161277.0,138832.96532578015
887,144000.0,195413.44155168382,146900.0,142342.0,131299.51697469738
888,193200.0,232275.7028963098,226900.0,200144.0,194320.86594186226
889,350000.0,323743.3412664873,275000.0,328230.02,306774.34487854777
890,165100.0,232646.9275840801,179800.0,171058.0,174636.4877445873
891,173100.0,240169.99745757531,172000.0,193645.01,201021.4269176743
892,99100.0,306838.5162401475,114500.0,123873.0,118758.21967132277
893,165400.0,214449.6860851131,154000.0,171640.0,172758.4186251756
894,154300.0,180142.899763936,163900.0,174651.0,140943.1444890314
895,238300.0,246703.60307380062,196800.0,212007.0,200907.4753756855
896,200000.0,173443.0473439038,197900.0,212923.05,149528.33861273684
897,286000.0,237681.63452666282,337000.0,285900.02,283307.4711241493
898,364700.0,269286.93182517664,394400.0,434643.22,443738.0934267087
899,297300.0,290838.2370272577,272900.0,274121.03,248945.19534616827
900,87500.0,31471.10557025933,48800.0,61341.95,77152.21625830221
901,273800.0,203283.89417525532,248900.0,275194.0,279135.56948766904
902,193800.0,171971.64613311828,269700.0,204888.0,216414.7029048702
903,179700.0,248122.43958744482,173100.0,199679.0,186626.6915526193
904,264100.0,272695.9051813188,290400.0,269105.01,249529.95686053028
905,500001.0,461235.89990729623,500001.0,499447.98,500012.44260398165
906,105300.0,97089.6094709684,65300.0,88211.0,92926.6787244564
907,500001.0,348505.80513408297,424000.0,445192.18,438297.9119163838
908,60800.0,62817.93712383375,51900.0,57966.0,52049.28041448765
909,129900.0,168036.4013601272,184500.0,138595.0,126978.86538046773
910,231800.0,245050.6284159364,180400.0,223862.0,195843.0211607763
911,91700.0,114130.9610123898,102800.0,81291.0,85574.75627238049
912,155000.0,186254.21211484887,176100.0,159569.0,153897.8501957003
913,60000.0,142021.42398398212,118800.0,131865.0,160026.3969370821
914,115300.0,148735.71945486811,98400.0,127005.0,112966.2622060342
915,225000.0,243127.8100148858,244100.0,255048.0,271707.2401989373
916,169000.0,164788.49064749572,158800.0,154469.0,142111.0178493013
917,184400.0,165060.3998092242,163700.0,185043.0,183622.88789277597
918,165700.0,280154.69766479207,156900.0,204458.0,212990.66778305662
919,319100.0,264914.8702821182,308500.0,296962.0,304160.88988884893
920,83700.0,126563.03312724616,75900.0,73622.0,84865.21290914019
921,114100.0,109506.42989739685,122800.0,121427.0,114682.13858780777
922,350000.0,280860.78867203486,204800.0,266728.06,256948.27511832528
923,167600.0,224220.06256593158,161500.0,170823.0,168647.65399578927
924,203500.0,227414.91887643427,153800.0,200782.0,193715.99813457218
925,226000.0,251563.97008137015,235600.0,226988.0,208154.6427008812
926,190000.0,207172.775991461,193800.0,195714.0,191775.0468897514
927,107300.0,117129.88086691676,138900.0,113156.0,117738.48022664723
928,135800.0,210287.37578697852,135300.0,125100.0,117960.03377173071
929,138300.0,104389.67942052298,87600.0,104847.0,117349.56245288385
930,91600.0,92469.14761990204,60900.0,79578.0,82318.53085117818
931,129200.0,92093.86708884854,60000.0,68253.0,77582.6596425051
932,186500.0,299523.35982816207,243800.0,227915.01,248159.17493908125
933,355600.0,292790.36036957975,239100.0,285178.0,277613.31430078414
934,296200.0,301506.31606358173,261500.0,273851.01,274393.8423201514
935,66100.0,65952.71369541966,59100.0,55831.0,54672.65253581847
936,370000.0,289001.99449460226,500001.0,391853.14,406534.60257766355
937,124800.0,101446.99063300586,141500.0,149737.0,126228.7560301399
938,126200.0,187260.1690058079,138000.0,169251.0,131797.72744580053
939,116700.0,140792.00056820884,106300.0,161871.0,131415.9733911389
940,116800.0,129068.8300774502,115100.0,119875.0,116478.24328009029
941,194400.0,240567.61168176035,150100.0,193262.0,171936.5359099492
942,90200.0,166615.10894099425,67500.0,128220.0,112389.12095187153
943,71900.0,27476.78326602225,53100.0,61771.0,53905.75546602195
944,495400.0,456025.1207491588,493000.0,477814.47,451582.84861790144
945,131300.0,178387.5988257773,244100.0,182867.0,153590.75265283653
946,162500.0,278358.2714244586,457100.0,355977.15,325900.90512644564
947,183100.0,215644.24804700993,150000.0,199902.0,182441.55436402815
948,182100.0,134000.99552833056,187500.0,169728.0,117395.17016201951
949,156700.0,165864.6439800664,130600.0,153377.0,166395.87527478603
950,193300.0,264807.3991111674,264900.0,295139.1,278562.3926611488
951,144600.0,196663.06984025583,141600.0,190829.0,173124.6653267274
952,212800.0,141383.9363259471,140800.0,161155.0,161234.37065666728
953,49800.0,42497.01538881555,69000.0,52428.0,52731.893979949724
954,193200.0,202271.38971537893,126500.0,203852.0,224894.03011126048
955,67500.0,193509.30876458515,238500.0,232621.02,236841.64537642186
956,258200.0,302513.9605189223,287900.0,292299.01,289599.7819450791
957,97800.0,157974.83461533356,92900.0,91160.0,89190.41978303101
958,65400.0,84867.93840333074,88600.0,73773.0,71363.21083079968
959,156700.0,162161.477249354,166900.0,164759.0,153454.75227414747
960,74700.0,166174.90633328506,80500.0,77591.0,83149.59528973611
961,234900.0,270160.5075265009,155500.0,224134.0,237311.8935732353
962,77700.0,140701.9499806189,156300.0,110378.0,110879.0760143076
963,239200.0,173418.2604805258,187500.0,211496.01,204414.18431386995
964,189900.0,199120.02787621948,249100.0,158689.0,187231.19348477083
965,139800.0,153052.96970012021,154700.0,154820.0,121256.36976746557
966,137500.0,152839.74938254745,166700.0,233906.0,212872.04940066094
967,154200.0,124094.1866402819,214600.0,181193.0,202190.46836846863
968,290500.0,232656.79514752387,249400.0,226224.0,240733.79259989096
969,329400.0,342177.68531198055,435000.0,360251.11,372638.85538685834
970,79800.0,117461.21855088805,62000.0,74072.0,90627.46726563
971,232500.0,216773.55271887596,140600.0,316764.03,312576.55134207045
972,228600.0,256512.84668513588,276000.0,245209.0,234530.43631721797
973,186000.0,225242.74770251202,170400.0,209824.0,209413.82511381272
974,288400.0,237503.37109364112,274000.0,231905.0,248635.68838134888
975,500001.0,306297.19551052095,500001.0,433191.48,471893.5219957946
976,129200.0,140966.44714381284,141300.0,148708.0,130485.95056874433
977,264100.0,223584.51889820973,324400.0,250028.01,229882.19239524263
978,79300.0,37142.72291010924,73000.0,72313.0,64033.46410068861
979,113400.0,120555.26866424823,127900.0,132327.0,124382.38007720819
980,207400.0,296993.8914824611,315900.0,295710.0,302192.1233288059
981,145000.0,145425.7639130672,161000.0,136610.0,127694.93059579891
982,262000.0,311170.7600950909,275000.0,293424.01,292785.8167255163
983,95800.0,83386.83843347756,86800.0,98926.0,90534.75331152472
984,164400.0,225220.03945232352,166000.0,166001.0,163962.23644897155
985,87500.0,141612.71600528157,86200.0,109535.0,104123.27088553169
986,212500.0,227594.1991227399,237300.0,195073.0,186683.63702719103
987,143500.0,147303.58741956291,184500.0,179290.0,183165.33455175936
988,332700.0,399684.1228459941,375400.0,390471.15,415500.619506595
989,240900.0,317120.23566665995,408500.0,368543.17,356442.09249291796
990,193400.0,147556.02892167913,195300.0,231850.03,223114.52123904208
991,182300.0,249913.10005342914,193100.0,196460.0,198687.4741319341
992,346700.0,233982.96102942497,357600.0,340131.04,350365.8655421775
993,337500.0,272242.76417463296,341400.0,361916.05,423555.9079529964
994,146300.0,157131.55115582884,141300.0,134384.0,117161.47404752266
995,127800.0,200816.84520763034,132200.0,144305.0,169334.78206988092
996,190300.0,256040.96843220806,166900.0,187290.0,183009.1511919256
997,187500.0,161188.2250241277,210700.0,204267.03,263058.96408789227
998,357100.0,250098.089677554,244700.0,267760.06,289472.8425206377
999,346700.0,256895.01994194466,338100.0,326475.06,335725.311217534
1000,273100.0,324124.6067351694,422900.0,340743.04,354977.16049902356
1001,156900.0,230449.44377940556,181100.0,203499.0,204324.05516794132
1002,500001.0,398657.9504426497,500001.0,450737.32,487940.3578723493
1003,145000.0,174928.06170171412,114300.0,149158.0,143866.69870651633
1004,116300.0,126015.38589114774,137200.0,131856.0,115442.75280588107
1005,204800.0,256785.1952219449,169600.0,224823.01,227754.81604088936
1006,285200.0,258068.02725936758,230400.0,259945.04,237920.9260296486
1007,111700.0,177535.90379481268,106400.0,142113.0,115445.72146088704
1008,154300.0,158288.5565218145,108300.0,160498.0,161375.12648810353
1009,157800.0,213627.7862585529,197500.0,190898.0,186418.82581072644
1010,96600.0,78627.14117735284,118300.0,109928.0,126255.22453611954
1011,162500.0,13865.36964809944,150000.0,100307.0,75799.48329283841
1012,216700.0,266676.55516965606,196900.0,197184.0,185316.94730215613
1013,136500.0,135173.49076473305,119600.0,122887.0,122965.67968768739
1014,294400.0,277498.2249005754,245400.0,245991.01,264184.648721299
1015,147800.0,239476.4649148557,255200.0,212349.0,189724.00374564374
1016,205100.0,218523.3460398584,187900.0,207050.0,241927.1291266301
1017,281600.0,259522.0174828809,199600.0,197677.0,236451.73662857563
1018,276600.0,222149.5722584337,242700.0,212385.0,247720.24732364732
1019,161900.0,247886.93100394757,127400.0,158621.0,185017.52759834038
1020,500001.0,472896.7786938668,500001.0,499153.98,443228.437504828
1021,232200.0,269308.988334138,220200.0,246879.02,249304.8142325676
1022,228900.0,277622.59162237454,210600.0,240489.0,238735.2012791675
1023,200000.0,259032.15436161618,188000.0,200072.0,200637.6399324223
1024,391000.0,319375.64167273324,430300.0,369181.01,339014.6757640958
1025,356000.0,344359.8058624565,400700.0,365382.06,357421.35613987705
1026,71300.0,62821.25788551444,43900.0,51136.0,54238.466055099365
1027,76200.0,96606.43695695348,87000.0,86516.0,81584.27698446283
1028,134700.0,93164.13637342902,120900.0,120085.0,133399.58879665064
1029,92600.0,161295.14021019917,99600.0,96106.0,103958.70137482298
1030,162900.0,183718.08929296507,120800.0,111722.0,157383.1237248234
1031,232800.0,243067.20967157918,220900.0,219254.0,193281.57631571684
1032,122300.0,73457.8261546905,124100.0,113449.0,99861.73880246416
1033,178300.0,200627.04677753442,155200.0,182724.01,152755.19808230415
1034,295200.0,157828.56298645743,139200.0,171140.02,164532.13477901754
1035,53800.0,97408.48940046711,45500.0,64898.0,55964.26680033813
1036,145200.0,159796.243866751,137500.0,166052.0,167386.85097294574
1037,127200.0,116166.10050326528,125800.0,126562.0,120541.53189933764
1038,216600.0,296056.5943730509,334600.0,377812.26,308316.2478719484
1039,387700.0,342880.7482527748,500001.0,380350.18,438610.51005520707
1040,183000.0,254918.3563102367,242300.0,236860.0,246362.50207141024
1041,227900.0,266972.1550203935,270800.0,256851.0,258406.34152220385
1042,403300.0,290296.6111810889,223900.0,264114.03,352089.0618398378
1043,254700.0,244849.28091661335,306000.0,282729.0,264495.9541597628
1044,219800.0,226982.2274193462,164700.0,186003.0,208934.7661595325
1045,190600.0,252128.4111129058,240500.0,205515.0,199784.17008806072
1046,70300.0,75032.70669100693,65300.0,89020.0,83454.79540546455
1047,221900.0,71315.00738338951,155700.0,114515.0,105254.5519133933
1048,90500.0,87308.13931580323,75800.0,96609.0,88802.41289305371
1049,500001.0,397219.8379067627,459600.0,459719.55,475513.98552802706
1050,75000.0,106383.53141375829,68300.0,82588.0,79715.24760205412
1051,148700.0,202009.5774156071,158500.0,226048.03,222925.34867804774
1052,152900.0,110143.65160138329,72300.0,123315.0,126147.70242973216
1053,268400.0,222684.88367830563,243200.0,251165.0,228400.3283337595
1054,195300.0,206125.41871737436,238700.0,226175.0,224866.95523189235
1055,64500.0,79257.04672587257,66100.0,73935.0,70781.63985056766
1056,185400.0,202474.10919799356,306800.0,190125.0,191356.07540600954
1057,186900.0,244085.174130649,207400.0,202611.0,186558.62169585595
1058,173100.0,225350.35402168077,202400.0,184252.0,172180.01957739049
1059,150700.0,159617.21199967622,207700.0,154067.0,157750.5204017139
1060,265300.0,244362.7392459588,500001.0,345232.23,272169.7187670906
1061,185500.0,225451.08867735777,191000.0,185076.0,184609.34821721053
1062,84600.0,152140.62331428274,187500.0,135845.0,124445.20928603107
1063,337500.0,227010.93600888795,316700.0,331166.0,274387.3907838286
1064,500001.0,471795.0713951695,500001.0,483041.81,521046.740694895
1065,194100.0,284756.8388920657,244500.0,266054.02,235012.7362945341
1066,500001.0,440692.81558137236,363600.0,450554.62,506219.52075972554
1067,88400.0,109195.73829434127,86700.0,91296.0,98783.57970530454
1068,135300.0,208634.7966895418,121400.0,144158.0,172550.82391131137
1069,173800.0,185636.90645589092,247500.0,181321.01,160347.2154202067
1070,168900.0,245513.96104932114,196200.0,208848.0,218176.59967338177
1071,275900.0,320934.49322271766,328200.0,315739.13,289850.40358242264
1072,150000.0,211858.90623297932,181300.0,209144.0,198210.85365177938
1073,201300.0,164674.59085711354,153800.0,177267.0,172992.22791428544
1074,85800.0,91879.62031853336,81700.0,83535.0,92959.71601527922
1075,70200.0,128921.52137323155,70400.0,78544.0,84974.1379133973
1076,279000.0,321109.9532982505,314000.0,351567.14,362081.3898664192
1077,179200.0,165829.75547875417,208800.0,183519.0,178281.45121581494
1078,500001.0,275527.5831552497,500001.0,440994.34,439295.2676986288
1079,500001.0,678348.9428382805,500001.0,500001.0,503075.1748394873
1080,168800.0,235325.78312121113,170700.0,217745.0,216274.53939350598
1081,339300.0,273047.7543191242,252900.0,273874.01,272274.24864343484
1082,195100.0,253305.37639778957,134100.0,208139.0,249354.83050199898
1083,43900.0,67143.24592179607,95800.0,69042.0,77039.11436022037
1084,147500.0,191463.42311531783,126000.0,147429.0,166463.98806161567
1085,500001.0,301916.7861530441,355100.0,357786.11,415154.2016951881
1086,155000.0,92980.84101071073,75200.0,85948.0,83610.99697519695
1087,90200.0,139520.81279456994,91400.0,99071.0,110166.76180942959
1088,50000.0,87580.42677999605,54200.0,59953.0,53541.410541314195
1089,158500.0,221329.1887713132,264000.0,197841.0,181752.24842974628
1090,166500.0,184308.97568483447,237600.0,192497.0,201250.78052364444
1091,51700.0,97221.73024240429,52100.0,56902.0,63544.676290596704
1092,320300.0,216156.39282042684,283700.0,291356.0,285593.6372219822
1093,131100.0,146537.14341835305,132700.0,137165.0,121857.60821032255
1094,169600.0,222846.6543086528,156800.0,158965.0,160150.75912274525
1095,181600.0,271052.9977683482,132700.0,179421.0,217263.26363055487
1096,232000.0,245608.0765673773,240700.0,238528.05,225878.119613794
1097,299400.0,320969.8607350287,311200.0,255750.0,292772.3984922768
1098,192500.0,229521.01134390978,350000.0,225852.0,246997.21852348937
1099,275000.0,61630.59584400826,96100.0,106954.0,144439.88467089285
1100,187800.0,179551.44489398063,181800.0,206773.0,176690.9717184178
1101,202200.0,209605.4383474786,217700.0,234494.02,218374.6647343759
1102,330000.0,251664.23486757468,500000.0,428953.26,408583.8221598575
1103,155600.0,177452.80976102463,180400.0,171284.0,174883.61692503566
1104,160300.0,206055.45434931896,361700.0,253219.0,190586.37108806797
1105,217100.0,255876.91387716704,264300.0,236506.01,268990.8918478078
1106,260700.0,285458.2506146907,241000.0,282551.03,266642.589100542
1107,350000.0,273797.12565157824,411100.0,410757.21,491409.1927805804
1108,259800.0,263232.6072194269,306800.0,265470.0,260212.88969190302
1109,52600.0,82033.87454507836,44800.0,54976.0,50976.067948831755
1110,132800.0,159636.33028904442,143200.0,127068.0,118422.49908334906
1111,146500.0,116785.1833183994,184400.0,160156.0,151124.71785791006
1112,179900.0,214678.84312630878,160000.0,145843.0,153614.11146981153
1113,125200.0,91161.96425586444,162500.0,139535.0,114255.25388295067
1114,346100.0,255501.65858903225,500001.0,240002.01,214214.62603180102
1115,162500.0,126253.55564698714,193800.0,194594.0,219136.29755917727
1116,231300.0,202596.1633839804,118100.0,187969.01,182124.6494197444
1117,81500.0,118655.23177492226,84600.0,96851.0,108386.81154627685
1118,500001.0,460475.00687147933,500001.0,500001.0,501898.3710482377
1119,168000.0,201226.22406027242,191300.0,177959.0,171942.1847040952
1120,166400.0,205357.44861702024,163900.0,164287.0,167659.39123135558
1121,297600.0,226031.17358332843,179200.0,232357.01,221078.05530249223
1122,178100.0,291164.732094228,256000.0,316458.04,262099.38197044295
1123,179200.0,184172.3688577759,142300.0,171020.0,179312.17141110884
1124,457500.0,283396.4882492819,262500.0,320008.11,392568.375492188
1125,160100.0,106169.089008285,142700.0,157653.0,159503.61204716197
1126,218400.0,197823.72358194346,187500.0,192308.0,182949.17318215937
1127,108600.0,81654.46549635744,88900.0,96099.0,97850.32116647839
1128,81400.0,103083.51786355347,130900.0,117988.0,105470.4123873157
1129,96400.0,103309.79019552997,140600.0,123193.0,130491.02092319941
1130,424000.0,332712.33182257065,351600.0,394856.1,434811.17190174235
1131,212500.0,21184.099693800556,146200.0,106560.0,156408.68570625133
1132,228600.0,275462.5572440028,168400.0,221960.0,235416.47135257593
1133,153200.0,193270.5740991934,162900.0,157776.0,149356.92943831498
1134,193800.0,195050.85077308654,230900.0,203092.0,193096.1160860348
1135,99900.0,111398.77687461907,125400.0,118259.0,113438.13961668563
1136,96300.0,133679.15749871146,83200.0,123050.01,101448.64117188107
1137,103700.0,78359.82004504939,96000.0,100791.0,105523.50078175013
1138,270100.0,332378.3404156876,328200.0,341957.1,323167.1789608906
1139,156800.0,131870.33746574225,300000.0,145645.0,178652.69128602537
1140,126800.0,162311.70012257833,102800.0,109729.0,105891.890595146
1141,372200.0,244309.51762992342,341700.0,366460.0,385406.83464859996
1142,139000.0,121431.1640796825,86300.0,119804.0,121158.39356169074
1143,239900.0,299115.3984735097,225000.0,267067.01,273655.4199307476
1144,90000.0,207904.03969219743,104200.0,100072.0,116924.20708922496
1145,14999.0,207356.66997748613,486800.0,242394.0,143596.7241162458
1146,57800.0,38226.20373108247,90300.0,81036.0,79822.4097247853
1147,212300.0,274810.3238540598,178600.0,211301.0,198465.88185490624
1148,138800.0,165944.63991889168,85000.0,197066.04,182813.45786118196
1149,115900.0,90793.91300904614,121200.0,121276.0,113393.40900843836
1150,81900.0,64273.79155088778,47600.0,91423.0,100578.57215663341
1151,244800.0,251426.27201822159,246900.0,199933.0,232508.94313500272
1152,163900.0,186561.5015884241,203200.0,163542.0,166479.3099363384
1153,165500.0,231243.4850929663,241100.0,166028.0,167103.8215946143
1154,218800.0,237593.88720746437,191700.0,191252.0,204460.68581860696
1155,157700.0,115773.25164848067,107900.0,134022.0,141035.71384332885
1156,489600.0,207672.42107894726,192100.0,255414.01,190846.64287955576
1157,48800.0,89534.56983823056,58100.0,60302.0,51768.45041807632
1158,500001.0,276411.35560036986,500001.0,487220.58,449337.6860475501
1159,298900.0,299284.9523004673,278100.0,272467.0,279070.5409163747
1160,109800.0,129956.10804183169,127300.0,122110.0,111078.2121105842
1161,151500.0,122584.84848542263,142400.0,137243.0,134158.59513527693
1162,143200.0,133886.83004365762,147300.0,147214.0,136802.79682219998
1163,105200.0,203630.87639058096,96100.0,139077.0,150327.95579514766
1164,500001.0,224956.4435344268,279300.0,303455.09,347836.0830750271
1165,87200.0,106574.34679036234,91400.0,88587.0,91215.04101339538
1166,71800.0,195131.94750992637,163400.0,214628.0,142851.08894159316
1167,137500.0,197999.8049935991,177500.0,167146.0,188279.75751968977
1168,60000.0,70639.0129783735,72500.0,90233.02,112958.77415238597
1169,98700.0,84827.13195081151,73100.0,74795.0,94232.08499890826
1170,369100.0,355139.21991468203,376000.0,364157.16,434682.2224439354
1171,313100.0,258766.59571435518,500001.0,345101.14,341345.6864532474
1172,133700.0,212179.15030763348,178900.0,167562.0,174356.59306180727
1173,109900.0,143034.42090082332,132300.0,117852.0,106829.38480821149
1174,95400.0,117081.23930399744,126600.0,100973.0,93739.17167137186
1175,86100.0,135921.64583634987,78400.0,103060.0,99596.20587090211
1176,310000.0,213666.36265109494,300000.0,269497.06,304059.2208302805
1177,159700.0,233235.51590713247,156700.0,165071.0,161055.42531159276
1178,55000.0,216643.600739751,140600.0,317426.04,374979.9142039136
1179,184000.0,217302.89220309304,184900.0,177590.0,162245.08439675154
1180,237900.0,265008.47948835394,257900.0,257111.0,265056.00271930464
1181,147700.0,191809.61528636573,170800.0,136067.0,150681.23535232022
1182,228800.0,270222.65298260056,223800.0,245029.0,261299.66876696813
1183,67900.0,124894.74988974785,183100.0,111394.0,111965.48406140902
1184,60300.0,68569.08952503453,74800.0,74331.0,63787.911993623085
1185,117900.0,162049.07551617207,222800.0,165713.0,143169.10013778554
1186,157900.0,181368.01331232334,153500.0,158601.0,169471.03566136287
1187,205000.0,156827.28705210343,192800.0,207973.0,186308.35400973953
1188,186700.0,175310.7898542799,171900.0,187558.0,187501.11087461124
1189,91700.0,88060.45173966566,77100.0,80255.0,76777.8096437512
1190,72900.0,123365.28993396503,105800.0,93674.0,93796.48911321699
1191,250500.0,263364.784630895,204900.0,248922.0,264359.28810238093
1192,470000.0,309010.6408332194,486400.0,427501.17,467584.0111259861
1193,244600.0,243473.4266927573,345300.0,252976.0,231680.67542246683
1194,65200.0,73097.03338536725,52500.0,68174.0,79738.50292245403
1195,102900.0,141677.43564503378,86300.0,94331.0,94579.22269534456
1196,228300.0,426002.2789969865,304100.0,319505.03,370362.39223177417
1197,178400.0,163083.75394721905,108500.0,153845.0,177068.44575041256
1198,218300.0,278808.18458243157,213400.0,208737.0,236024.22370388205
1199,463800.0,313894.2686611711,248100.0,358731.25,410746.72105074674
1200,385300.0,280913.3570722084,381300.0,343478.13,316136.12245570746
1201,88500.0,74671.75777166546,94900.0,78136.0,81273.7539132885
1202,289300.0,269002.9586234901,280200.0,284470.01,340243.4804831672
1203,158900.0,177977.58496507624,142600.0,132509.0,132210.27153659807
1204,144800.0,200076.52902821582,145800.0,166612.0,135758.20834769288
1205,209400.0,234116.93826960065,182000.0,195330.0,217764.0696345274
1206,170000.0,247870.52714613982,166300.0,178297.0,191339.14841735098
1207,112500.0,129058.03545576506,106500.0,132071.0,131139.74276760654
1208,256200.0,267858.197796183,292200.0,248958.0,182380.56219361295
1209,169200.0,193986.5540779641,167800.0,177968.0,181584.42703958417
1210,98300.0,125488.56662921433,102300.0,120928.0,119458.5838218036
1211,207200.0,227920.59367127364,158800.0,205191.0,191729.50470928202
1212,74900.0,93542.4849791432,56700.0,71004.0,85329.2548403673
1213,85700.0,4567.506707343069,79500.0,88891.0,133241.69177937479
1214,281300.0,227485.20079962275,258400.0,210349.0,212525.81458328708
1215,138100.0,241812.29566665983,151200.0,167202.0,170975.5943191373
1216,205600.0,165262.3689772745,170800.0,201951.01,205374.77422316797
1217,500001.0,460516.86241060554,500001.0,465537.53,438908.70662140846
1218,85300.0,137090.5607832108,84400.0,109394.0,105837.56551500328
1219,288200.0,294019.2387934219,278600.0,248438.01,226423.18268253814
1220,128100.0,135893.27408813778,110500.0,146750.0,136435.73062212332
1221,207000.0,266278.95184404484,234900.0,244196.01,247860.80768892457
1222,362500.0,206252.87568085213,150000.0,197291.01,238040.48692624737
1223,280000.0,239666.98998510058,406500.0,393001.03,355682.3208686013
1224,128800.0,132374.47907155787,141000.0,140209.0,123409.48743445883
1225,261500.0,299819.27955641726,201700.0,262052.01,294690.6718298554
1226,140700.0,224616.08499336863,178100.0,144217.0,139270.86074167292
1227,237500.0,217494.55990239314,340000.0,257723.0,237922.2883474867
1228,95700.0,172040.81689417711,156700.0,146821.0,136935.11335635837
1229,86800.0,-21635.55495309271,62900.0,67887.0,33894.49082137517
1230,186500.0,195595.65489279927,139500.0,183276.0,179462.83030692456
1231,443600.0,304419.51670014986,384400.0,338560.02,331621.2919052298
1232,107600.0,169934.8337576638,122800.0,132683.0,117236.39208698095
1233,218200.0,242292.10654330163,189400.0,217126.0,227747.00894118327
1234,433800.0,417697.7764256054,500001.0,478682.67,461604.2833480595
1235,150400.0,182184.06727560388,139300.0,158053.0,158283.81658262154
1236,162300.0,245473.14055154542,249400.0,199067.0,188632.196270175
1237,188300.0,278693.379748215,180700.0,220672.0,285649.4730984204
1238,164600.0,177495.00691736385,167000.0,154544.0,152652.1245503494
1239,131300.0,153257.0690155231,110900.0,135427.0,141018.55051693623
1240,135200.0,182835.02175249415,140600.0,149550.0,144017.84926940227
1241,71500.0,27396.785277422605,85700.0,83678.0,75279.55007679938
1242,170800.0,217641.24098622287,250000.0,218589.0,211245.85180578497
1243,500001.0,399144.7414180948,500001.0,458869.64,493749.97944668547
1244,142900.0,199326.21534144296,112400.0,144649.0,146166.72950041958
1245,329800.0,368798.41389398905,255900.0,351773.03,359281.8934018476
1246,500001.0,210235.4227124746,168800.0,289174.04,288971.1181177094
1247,233600.0,286370.8658962222,314100.0,280509.01,283919.1777875998
1248,184100.0,180507.57458804632,184400.0,193939.0,164602.43745631148
1249,96400.0,166389.52709582396,171400.0,149805.0,137541.16667274563
1250,166300.0,231556.37102390372,151000.0,211703.05,188688.58252956605
1251,229000.0,251925.60873494745,338100.0,257879.07,228596.82130181947
1252,187700.0,173767.57227211513,141400.0,161737.0,135611.05563916126
1253,278100.0,332169.68734277156,252300.0,300948.03,333733.95078821987
1254,90900.0,146232.98587841672,134100.0,161158.0,151467.48092895676
1255,59000.0,94695.88759488758,65100.0,61768.0,63190.11509462397
1256,72700.0,110130.94584565502,66000.0,89992.0,89455.16433087541
1257,99500.0,163214.47970743655,90100.0,95614.0,106979.20024151048
1258,350000.0,136064.8566723638,200000.0,210241.01,238921.88052668725
1259,117600.0,125254.03950026509,163300.0,128201.0,120141.27077472248
1260,117500.0,143427.92587846855,297100.0,165400.0,167581.8560564792
