,Actual,LR_Predicted,RFR_Predicted
6170,1008,1052.7,230.55625032600528
6171,709,604.86,93.86837939990528
6172,1706,1846.71,2613.2381424799983
6173,3390,3204.81,3717.828791819451
6174,1289,1095.78,2012.7110287182136
6175,18485,15231.97,18535.477934398943
6176,734,730.11,829.2161019859805
6177,13619,13349.15,13730.931965798676
6178,7701,6945.61,7321.211126886424
6179,4959,4896.15,5610.3878513951895
6180,8610,8819.71,9757.917956402816
6181,700,829.84,-82.11648121179996
6182,4897,5417.65,5917.092079523359
6183,958,983.33,1697.735471318665
6184,746,856.27,890.519351975925
6185,1037,1062.62,525.4846943243911
6186,4573,4929.83,5116.757012965643
6187,2676,2663.03,3571.3549481793475
6188,1577,1830.53,1942.046653650843
6189,1569,1597.97,2071.8619922763946
6190,4477,5076.57,5722.108347908457
6191,9600,10533.85,10521.459494610997
6192,7032,6364.37,6365.943960788614
6193,645,672.79,628.6726581421362
6194,2323,2459.46,3218.2853999939157
6195,8924,8685.423333333334,6860.766332315767
6196,1103,1057.37,1524.1483813406667
6197,1895,1948.61,2735.115363946073
6198,5510,5920.19,6688.804640887451
6199,1053,1069.58,1503.9479601870225
6200,6060,6549.46,6479.102828301799
6201,819,786.91,994.703473504404
6202,675,802.85,-72.75248068437304
6203,1063,931.45,947.1609960311416
6204,9452,9118.84,9058.713976463903
6205,3897,3889.270833333334,4722.760119269824
6206,792,844.64,878.7820380053117
6207,791,764.44,1530.142925021924
6208,5407,6825.09,7683.300855995832
6209,1668,1942.79,2416.8319984442483
6210,4914,4658.86,5473.948143930213
6211,2967,3222.1,3912.1358403214863
6212,1949,1531.0,1584.915380056812
6213,1547,3359.521666666667,567.2759557501686
6214,924,908.44,1363.7758427195158
6215,16790,16934.8,12402.073128495986
6216,684,690.81,988.9059907347423
6217,3372,3548.23,4276.717715975498
6218,5106,6085.29,6614.895875274838
6219,3291,3274.67,3963.132589269669
6220,2418,2349.05,1755.2644543613883
6221,3377,3522.88,3655.8729849602787
6222,11934,11424.76,10769.26782386081
6223,1778,1849.28,2466.2252296678516
6224,710,677.86,808.4216989815632
6225,2524,2680.76,3232.5062903777666
6226,1033,952.72,720.5489337354793
6227,1229,1242.71,570.0447666879827
6228,11711,11179.96,10946.110601873577
6229,4939,4206.635,4865.876625498497
6230,1235,1477.96,1534.9917110743645
6231,475,484.09,-93.83526846882705
6232,5504,6824.1,7907.8142610945815
6233,3763,4387.83,4563.921347972425
6234,544,557.31,319.1497889940447
6235,666,787.55,-148.07517798905428
6236,6966,8259.88,9073.982516978333
6237,15829,15467.68,15076.250565542427
6238,969,939.35,1059.1708572519829
6239,2852,2774.94,3362.8085155327317
6240,2519,2624.69,2579.7269738050773
6241,6023,6167.25,7337.8258799879095
6242,2386,2461.74,2651.859056458805
6243,6843,7676.6,6629.200874853669
6244,1440,1601.24,1727.2696665082167
6245,4725,4127.75,4334.7758418053445
6246,911,838.65,584.8472819700337
6247,816,953.19,1045.8156704074208
6248,4466,4538.84,5059.688007349965
6249,829,864.93,1329.4239550092357
6250,5053,6240.02,6749.033395313978
6251,14188,14054.13,11163.293662476284
6252,961,1018.38,1647.4415318501296
6253,9897,9201.36,7299.397962548227
6254,16985,15833.086666666664,14454.112629244124
6255,1202,1470.7,1162.6196545197809
6256,8753,8721.03,7556.472273882728
6257,6819,6854.5,8118.539768467536
6258,11793,12499.81,13810.321314500134
6259,394,406.54,-1534.6198714370457
6260,13919,16105.69,17124.02328684079
6261,6030,6070.65,5937.854389137147
6262,6027,5929.08,6006.50997034091
6263,16956,17357.17,15151.669588783489
6264,531,565.49,122.67947165503847
6265,1694,1719.91,2204.0208904711535
6266,1629,1454.79,1870.010372310292
6267,1114,940.27,1440.8886390295024
6268,8457,6934.74,8125.480685273035
6269,13052,13725.87,13042.387374743013
6270,8204,8357.35,9166.121067682003
6271,928,893.88,743.3991754154877
6272,5466,5546.21,6303.960066126107
6273,6549,4417.15,4372.418661985904
6274,833,815.18,775.2382149514451
6275,6159,6554.92,6186.799492046305
6276,15696,15525.72,14126.941032442317
6277,611,684.5266666666665,-804.3559018153283
6278,2873,3849.59,3912.0237084754513
6279,5090,4859.57,5534.735399372239
6280,1179,1205.68,1923.33210874811
6281,7917,7320.78,6974.978832118113
6282,1235,1229.13,2116.192794921026
6283,680,744.69,614.211954735686
6284,10682,10284.08,10532.798462287596
6285,765,826.06,498.54205238315353
6286,10064,9625.48,10398.853417356459
6287,2968,3708.58,1408.3976064158264
6288,1453,1570.13,1605.3607110451603
6289,5797,6028.38,6697.529426965172
6290,492,549.9033333333333,-529.6397647362719
6291,12052,11066.62,11770.239560907128
6292,942,809.21,854.0414471877157
6293,4636,4693.45,5064.83383861944
6294,2944,3104.99,3579.729584444587
6295,1301,1317.81,954.4014149604218
6296,541,558.6,362.98080693187103
6297,576,577.66,-632.74490328509
6298,14071,14237.16,13374.320821593255
6299,3699,4010.83,4657.096904247741
6300,18059,17070.06,15909.717111751392
6301,648,626.86,-171.9491030630552
6302,10316,9316.81,9475.094342046463
6303,12551,13470.93,10843.351292565887
6304,702,795.48,627.8306437614301
6305,484,539.16,241.34850224996808
6306,530,511.04,714.8552530290576
6307,1192,1190.14,1953.760286303605
6308,4766,5322.64,5660.39985776192
6309,8709,9024.73,7888.784760807794
6310,721,757.39,345.00113281061886
6311,828,722.44,702.1641565555474
6312,489,521.65,-270.6085061382428
6313,1800,1890.35,2535.160614914582
6314,2753,2698.45,2990.0541388643023
6315,4212,4894.48,4804.031858411617
6316,3199,3519.0453333333335,4070.9140304980233
6317,1686,1757.33,2018.409346776532
6318,913,886.97,1365.6426639347656
6319,15281,15817.49,12461.862030763574
6320,13939,13375.21,12980.721469408758
6321,949,1204.49,-2178.062643377937
6322,645,659.87,668.955358656744
6323,1882,2304.78,2556.8445923389577
6324,3153,3217.92,3773.0699713797885
6325,16791,15981.4,17379.039094529682
6326,745,729.23,676.4705702047486
6327,1580,1639.86,2038.3024585251924
6328,3669,4002.92,4297.927713451157
6329,4914,4570.86,5424.496225744428
6330,9463,8557.4,6976.054720451466
6331,1752,1632.41,2221.109931854713
6332,5192,4749.510833333333,5788.023433037347
6333,3780,3918.49,2684.908130187101
6334,3229,2925.68,3315.6778303908327
6335,942,824.75,935.9390582847127
6336,1295,1248.83,2052.8295871368045
6337,461,490.65,-944.724423769956
6338,1868,1969.97,2765.379327971778
6339,1108,1143.21,641.2903329665342
6340,5502,5391.71,6010.779760080599
6341,3246,3364.03,3963.720460829602
6342,3603,3654.81,2844.9630052024877
6343,4177,4816.45,5592.476460236415
6344,758,845.57,211.52986791485637
6345,4542,4556.59,4704.5035926420705
6346,965,1139.16,-465.5582670902131
6347,3732,3986.8946666666666,3939.0751145487193
6348,3394,4103.83,4256.249833844455
6349,1869,1993.86,1455.7713692258658
6350,969,930.56,1299.794920925412
6351,8848,8667.15,9489.498094749855
6352,906,857.52,855.0652455206937
6353,1024,1061.25,940.5771805183563
6354,421,466.84,-1681.6852983299323
6355,3584,4048.43,3762.2402382043933
6356,2835,2767.64,3694.3939251148886
6357,4333,5395.66,6140.073531304806
6358,734,759.9,987.0042861922393
6359,945,788.33,1088.0700124819382
6360,7539,6501.66,6381.555285789724
6361,13363,12406.04,11914.613380172512
6362,13994,13922.59,11302.232501546965
6363,1124,899.56,1224.312656165187
6364,945,845.95,1357.6720647544003
6365,3733,3709.06,3609.355368405168
6366,4921,4682.13,4811.052108529245
6367,3624,4112.73,4593.952700342277
6368,4725,4348.66,5188.1901274975935
6369,971,796.8,-408.1235733599624
6370,6608,7271.0,7687.8386201292515
6371,3409,2901.96,3305.6352697984407
6372,1914,1975.38,2775.7814467096046
6373,5882,5352.58,6515.2856688364955
6374,3137,3017.08,3719.9816296118715
6375,861,927.47,1198.7742899597451
6376,2192,2083.53,2916.4123646001417
6377,2753,2929.23,3902.0186675766527
6378,1114,991.73,913.4138663891317
6379,15587,15066.99,14272.436163814253
6380,4704,5127.67,6172.2234966940705
6381,526,606.8,362.1781197941582
6382,7898,8174.64,6896.893233098423
6383,3518,3736.01,4055.71783934559
6384,1415,1567.37,1676.27829807851
6385,799,712.52,1103.8583054041687
6386,17816,15681.21,15869.484539878466
6387,2444,2467.03,2943.311583053981
6388,636,694.29,280.4411050832591
6389,1881,2004.04,2320.2432944540624
6390,1351,1464.58,1667.677256044245
6391,1094,898.13,1280.9379348413177
6392,1629,1487.42,1841.6423650485785
6393,942,801.37,647.459679081966
6394,633,571.58,773.2199700741553
6395,4309,3770.96,4817.423121664038
6396,15708,15284.59,11082.257378741873
6397,614,665.31,614.7821748150704
6398,827,753.11,522.9677484343492
6399,2583,2816.51,3238.7220365684625
6400,7477,7788.65,8367.221619264641
6401,10224,11103.68,10414.150513873592
6402,15818,15329.98,14758.285741575555
6403,1024,1008.3,1286.9736350835547
6404,1565,1587.83,1732.5947431427367
6405,2782,2072.58,2970.3530147601527
6406,2550,2703.69,3422.2801014560573
6407,3819,4601.98,5210.46113758305
6408,2086,2321.42,2491.3660405009073
6409,2493,2723.46,2668.8309856239866
6410,684,716.12,944.652290032403
6411,1752,1843.44,2650.941368633642
6412,814,838.61,1045.0944668800303
6413,2363,2472.98,2795.0746141271434
6414,4355,4438.13,4722.024040904265
6415,15505,14315.86,11479.319788517152
6416,2511,2950.81,3435.150375589387
6417,4532,4437.72,4631.004753123805
6418,734,755.27,894.4633398003352
6419,672,675.02,0.04900203421857441
6420,7037,7427.87,6794.884883588765
6421,2839,2843.97,3818.485880935427
6422,2968,3694.61,3541.626387549306
6423,1259,1287.3,918.1054675556479
6424,5051,5342.75,5534.903539730058
6425,1915,1836.17,2492.2303270331895
6426,7336,5867.52,6834.63645491458
6427,1654,1602.98,2536.820927501088
6428,1565,1581.1,1826.8423682276498
6429,9789,8804.316666666668,9578.62720481542
6430,1005,932.11,1123.931989990081
6431,3950,2952.17,4367.655954251071
6432,2192,2131.81,3073.349781654297
6433,645,689.5,635.6254984588641
6434,967,949.94,1067.9701943849186
6435,814,819.52,1233.947551858717
6436,1754,1844.85,2192.679457769911
6437,4834,4697.9,5273.08072722223
6438,4476,4160.22,4877.226928612953
6439,1443,1551.12,1498.0100321694554
6440,1939,3554.9483333333333,16.280891617782345
6441,8582,8149.43,8707.985257349455
6442,720,793.26,910.01204882207
6443,698,676.7,351.9487352488195
6444,2863,2536.46,3217.095581147462
6445,2898,3751.05,3632.808035395069
6446,7171,7361.66,7924.677941567014
6447,586,665.35,188.43303558492516
6448,3601,2904.05,4218.639073047059
6449,15717,16870.08,14190.63560925874
6450,827,875.94,68.54810386773715
6451,7950,7413.02,6613.415554768534
6452,3546,4236.879333333333,4512.5817305722285
6453,5094,5678.52,6408.715166064842
6454,16231,13991.68,13973.995583647187
6455,988,885.34,1241.8781059374442
6456,1155,1122.17,1660.5017234926213
6457,8348,8908.43,8160.8412428473675
6458,2504,2599.23,3065.6595966029186
6459,6072,6241.37,6432.817400425276
6460,7632,6800.97,6394.175882436016
6461,1009,913.21,803.9586486588423
6462,6121,5651.29,6635.144395245114
6463,607,698.81,979.2690166606039
6464,1175,1247.42,630.2277080656381
6465,3105,3256.4,2839.240640923887
6466,11565,11618.64,10391.064923496728
6467,4291,4222.1,4468.030079410747
6468,593,618.28,-349.2685457627267
6469,790,896.11,758.9914896408318
6470,1026,1113.39,936.5083243863705
6471,1183,1235.15,1928.8255839336289
6472,705,805.61,372.11476678356803
6473,1815,1638.76,2056.032291238882
6474,673,640.41,616.2213196213133
6475,4256,5123.8,5369.706794905087
6476,9761,9805.79,8836.125056901656
6477,2189,2063.77,2840.2496354729956
6478,1742,1910.9,2545.312664921228
6479,10973,10688.04,10217.495951523295
6480,603,634.73,180.17819967656033
6481,1720,1600.75,1771.173608720932
6482,1566,1586.18,1769.9299341617602
6483,3308,3100.94,4067.5493405922525
6484,872,835.63,614.4799640009869
6485,1049,1585.86,-2816.4562601078096
6486,658,662.18,834.5263191277236
6487,1778,1827.84,2439.9211001770877
6488,1007,1057.31,1607.5338773340745
6489,7882,8730.74,6930.466857773193
6490,6732,6793.44,6499.090343896934
6491,432,439.89,-505.66794905178085
6492,4455,3906.49,4440.670709012111
6493,1389,1408.35,1227.4752462269535
6494,5050,5949.348333333333,6826.360674098995
6495,4309,4403.43,4835.984632046013
6496,4579,4529.58,5311.46434720188
6497,521,581.63,-87.44419636857765
6498,2514,2255.68,2894.922222428011
6499,838,797.97,-206.2021183067618
6500,709,684.46,46.90404634442348
6501,855,810.43,-359.5331654086531
6502,3193,3265.9,4182.294413157146
6503,1117,1000.505,1709.4197061461532
6504,8637,8623.54,7160.828927482462
6505,6488,6490.97,6254.662629686765
6506,4118,4535.49,5403.5276018979075
6507,1407,1410.52,1677.398899422099
6508,1915,1831.54,2508.2604011969347
6509,10758,11047.78,10363.65384102529
6510,6355,6474.99,6570.338641452647
6511,9050,8611.02,6817.05744041688
6512,3674,3782.32,4405.281399726141
6513,981,1004.36,1479.0585909548372
6514,467,496.77,-297.7213661651158
6515,3037,3235.3,4012.3019115023635
6516,3729,3966.5,3702.5577462502547
6517,9188,8178.27,8219.773078087188
6518,16241,15288.39,15305.407126465636
6519,863,995.34,890.1588171455523
6520,1605,1647.54,2086.5197406005145
6521,2201,3126.74,3522.634331060352
6522,3619,3069.03,4324.915014900693
6523,746,881.47,1054.6533553365343
6524,4338,4516.37,5403.04698496471
6525,4625,4368.95,5234.897196038155
6526,1079,1100.98,1506.900559321607
6527,6416,5971.124,6039.907466875723
6528,1412,1281.64,893.8170780615642
6529,1351,1368.17,1348.7188188099954
6530,421,483.16,-1271.018181917012
6531,928,873.31,756.8333071602719
6532,4242,3985.3458333333338,4498.7645076665285
6533,3384,3324.43,4342.7076297244375
6534,2654,2759.82,3064.0600387550885
6535,6533,6672.91,6249.148539844489
6536,968,1003.98,1090.9665295808436
6537,1031,1048.23,-599.8378434226861
6538,1172,1266.74,229.75266548315722
6539,716,809.75,82.44539818631984
6540,666,680.64,592.733351036497
6541,5166,5068.23,5339.594635315901
6542,3136,3236.13,4083.136412358037
6543,10055,12374.61,11852.434666026431
6544,4494,5595.04,6273.847296634506
6545,689,591.58,-272.4432288791204
6546,5312,5727.68,5694.20723384532
6547,4842,4967.17,5253.899992958358
6548,18729,15565.37,11394.274935716927
6549,560,596.86,1315.8259770227796
6550,1308,1323.26,1097.805914523669
6551,3732,6064.03,2927.4917681851184
6552,600,654.07,560.7669400822024
6553,4866,4639.48,5151.180966008273
6554,13363,12375.33,11565.187402639134
6555,10243,9435.13,9112.010805869619
6556,833,844.8025,624.9973059376116
6557,3309,3190.25,3929.5233620621952
6558,7356,7562.85,8434.418522340748
6559,8276,8737.77,9225.832499680666
6560,746,854.54,1072.7951521004115
6561,4197,4644.42,4710.526484399107
6562,950,797.4033333333334,1343.5881995742689
6563,1332,1411.83,1404.4869295503318
6564,612,595.88,-225.9312700772025
6565,490,510.5175,421.05559290605106
6566,10436,10887.16,8651.241607623408
6567,4854,4561.39,4841.096981040799
6568,6446,6612.89,6243.022794315931
6569,690,762.62,901.9250880261989
6570,2124,1591.7,1889.0214904064756
6571,6958,6724.92,7351.847523858056
6572,1552,1579.14,1800.7687718940606
6573,728,856.65,1313.6367434901672
6574,921,948.75,1388.535206793933
6575,687,767.18,540.2602249255469
6576,526,577.51,308.2220890594308
6577,2902,2923.65,3747.9315481159347
6578,589,578.97,-28.533877844806284
6579,2666,3289.39,3194.5808582644295
6580,4278,4828.0375,6848.342987660857
6581,14889,15589.03,14259.233135047076
6582,948,805.24,448.65116550398307
6583,942,846.6,825.6303754811061
6584,844,847.75,531.7653714176058
6585,1954,3449.56,587.6277007794929
6586,2688,2431.31,2517.670870717182
6587,1061,1026.35,954.3647618073
6588,1248,1251.04,906.329692779962
6589,3189,3498.31,3575.847987219014
6590,886,863.95,1330.370051022369
6591,1712,1645.45,1872.5433020162645
6592,7541,6936.84,6921.234228140874
6593,6708,7412.01,7530.104408835528
6594,844,863.72,1384.3871027118812
6595,2333,2313.36,2953.2736247855996
6596,8574,8102.84,8041.138341377857
6597,7553,7289.49,8899.569054632295
6598,2229,2581.55,2211.0127224430553
6599,492,508.97,773.0908036477076
6600,1107,1010.35,1306.257536519659
6601,740,800.67,859.9379897736735
6602,7480,7167.5,7123.818370362821
6603,6763,7605.17,8425.277993665957
6604,5251,5072.52,5120.037588729276
6605,1949,1907.01,2559.6873841027627
6606,833,976.96,1594.3709044207344
6607,7840,8636.01,9294.913557993163
6608,2683,2669.64,3818.3265490309213
6609,705,809.43,-130.2016349283267
6610,16718,16015.1,14350.259093593793
6611,798,794.8,743.7121429477675
6612,4172,4229.2,3823.577164247301
6613,12308,11224.16,11512.64998388707
6614,4861,4617.0,5421.757821656038
6615,8042,8245.715,6868.448159510142
6616,992,1711.32,-1809.0108789942697
6617,4799,4514.77,4959.435765161374
6618,5586,5445.186666666667,5578.910308020078
6619,799,700.55,1031.0114193647973
6620,6579,7144.87,8089.355801905318
6621,10063,9547.03,9619.728496272961
6622,3880,4453.36,4986.787332858333
6623,15144,14799.73,11984.74543807616
6624,2406,2550.72,3496.3332787016743
6625,2057,1956.3,3039.0234974827604
6626,11025,11128.75,7707.503128913638
6627,2240,2327.25,2693.5765261615875
6628,3290,3298.8,4085.1402737420467
6629,8120,7534.67,7112.866732649406
6630,2889,2947.99,3490.3220322707757
6631,17041,15841.8,12928.133292301953
6632,897,853.314,1307.3990555410692
6633,9980,10069.01,7017.926269512397
6634,619,739.43,745.3492115314793
6635,8480,10059.32,9354.258379727247
6636,4925,5186.04,5751.157986284516
6637,2855,3854.55,3543.4824003829667
6638,1838,1903.67,2352.5640207576403
6639,754,831.05,-303.1154973993089
6640,8288,9625.25,10400.767747983933
6641,7146,7613.12,8683.759831352716
6642,5914,6346.96,6024.9953772528825
6643,7755,7868.22,8528.240059571857
6644,6976,7117.04,7287.232300057941
6645,1822,1763.3383333333331,2374.4787118639074
6646,1781,1728.11,2151.954986720746
6647,1271,1216.74,1960.8634181198436
6648,3026,2688.52,3329.864319464677
6649,3271,3880.22,4238.89713285463
6650,828,790.98,653.845554906653
6651,1238,1707.1,1068.480776316046
6652,1559,1496.48,1540.1944917823048
6653,3347,3680.55,4378.3577759453365
6654,3989,3993.53,4302.959999353205
6655,1922,1987.55,1345.6675195919806
6656,642,613.43,980.045340666335
6657,1576,1745.14,2246.3861289673387
6658,942,890.58,857.5070429211273
6659,4853,5493.66,5655.603356233319
6660,432,447.71,-1301.7873607761348
6661,1635,1538.76,1903.6803731192213
6662,3489,3652.61,3791.2700031211075
6663,639,737.55,569.0876042657746
6664,2937,3068.61,3122.974123812467
6665,2474,2684.21,2371.7538571605705
6666,631,774.68,518.5272854207005
6667,3119,3382.34,1746.8766581102473
6668,865,907.8,1182.6929259522249
6669,1654,1624.04,1786.889444847956
6670,15740,14116.37,12442.92612525568
6671,914,922.18,1668.8615511924863
6672,5525,5350.32,5917.898888368563
6673,713,783.98,1166.6765387051769
6674,1176,1234.6,652.7410690796214
6675,647,733.88,-588.1121012285257
6676,1769,1832.865,2289.0747709094217
6677,1196,1262.73,1462.0420303982119
6678,4523,4157.61,4727.118535433595
6679,10886,10982.23,9096.462782786564
6680,825,815.2,1144.599685850263
6681,1163,1191.09,1959.3739296807378
6682,1024,1021.1,1390.4047359804254
6683,5842,5739.32,6129.354207079976
6684,5556,5252.43,7500.318421459941
6685,3058,3373.2,3200.3535993821642
6686,1978,2049.39,2824.782147350349
6687,915,1029.49,1703.7145371549386
6688,18599,17688.31,13438.435012241673
6689,11508,11400.65,10441.318107881194
6690,4446,4311.13,4828.687864943777
6691,6215,6674.1,6977.7682258536515
6692,7000,6576.76,7536.896830211605
6693,435,534.7,448.4212219752353
6694,1196,1282.43,1351.1006539504665
6695,3077,3120.97,3889.045816312514
6696,2304,2596.6,2881.6418446112857
6697,814,734.45,1481.47394703265
6698,4953,5160.44,5475.514102110226
6699,1433,1466.49,1862.8349793220077
6700,603,787.59,144.06084543492125
6701,8011,7238.54,6537.301377756918
6702,944,962.68,1984.6098584176093
6703,880,805.1,793.2792083219356
6704,4648,5212.51,5108.766535427328
6705,1007,1011.89,1612.1210515898365
6706,716,715.53,958.1966525898433
6707,3373,3535.29,4006.632899881051
6708,1661,1564.94,2363.6226826638585
6709,2447,2513.98,3260.664092300095
6710,1778,1920.66,2386.633321207114
6711,5773,5717.58,5832.974706589553
6712,1008,1151.77,1783.876134296957
6713,852,922.76,783.4022594124981
6714,5134,4619.53,5274.83099715694
6715,818,783.53,-410.85217850690606
6716,3750,3651.56,5480.769881754728
6717,1342,1433.43,948.3031485922511
6718,7587,7561.86,6640.1560972811685
6719,906,870.72,859.904344984363
6720,4704,4431.22,4657.239727874193
6721,1007,994.13,1542.9666967298945
6722,6310,6427.91,6247.721919544845
6723,3879,3452.14,4525.141990701415
6724,4783,5111.31,4798.97967888541
6725,540,556.57,14.281982746120775
6726,2753,2651.27,2993.831295870895
6727,425,495.14,814.8649010090021
6728,886,889.54,1575.023531560496
6729,2173,2525.92,2073.272571615841
6730,18291,15982.15,15490.180824110843
6731,802,750.445,569.0261016638387
6732,8393,8585.83,7415.271666372846
6733,7233,8642.33,9191.155268442744
6734,950,885.76,1397.9222870270996
6735,4959,4861.4,5733.684329077067
6736,607,657.69,-140.3139414413472
6737,3737,3746.5,4419.148493390321
6738,12554,11718.45,12493.289440512477
6739,1306,1169.88,623.4804581317576
6740,6852,5166.19,5586.038852848944
6741,1389,1477.0,1346.8017760320927
6742,683,681.34,-289.45780665026905
6743,2543,2746.75,2785.349084395101
6744,3457,3227.2375,4021.9506465236636
6745,4201,4385.87,5079.342113820195
6746,2557,2516.72,2548.257580175253
6747,2230,2306.46,2851.8259543132967
6748,2366,2809.81,2206.829635769385
6749,18663,16662.99,15339.11125981271
6750,2182,2338.39,3002.143820778155
6751,4240,4486.9,4589.503807015838
6752,1279,1120.65,2203.266196777071
6753,730,738.58,1057.6725055272814
6754,6032,5726.74,6707.8142977059515
6755,3048,2664.38,3294.5845347423738
6756,17057,15493.81,11718.55359771625
6757,5243,5132.91,5591.076880404687
6758,1294,1075.46,1307.3098159072615
6759,2028,2175.76,1587.598907006125
6760,4877,4922.34,6006.726174058283
6761,550,584.03,502.35726887146257
6762,834,741.2,-229.36370740533312
6763,3447,3917.72,4325.758390213266
6764,7715,7474.08,8002.8757401670755
6765,5051,5061.59,5248.019459970988
6766,571,492.22,-957.1814098360574
6767,876,782.34,-241.37457774910126
6768,499,582.41,741.035209485045
6769,4662,4423.899,4804.050635597245
6770,2732,2553.04,3358.053659024451
6771,2951,2856.05,3309.3767702504406
6772,1698,1727.96,2000.4324789555903
6773,2743,2306.02,2302.7478907308114
6774,571,562.46,-55.02071631503077
6775,828,722.01,598.3994739451309
6776,14759,13887.41,10887.098118542473
6777,2762,2413.19,2596.9247530642688
6778,7276,9484.68,8321.72952570338
6779,1131,1029.01,1383.8988166809177
6780,561,642.15,154.01104698459812
6781,694,713.83,886.5585018353904
6782,512,463.25,-579.6071959433048
6783,6610,5957.42,6209.065350617331
6784,1009,978.1,1476.558573241413
6785,605,619.14,446.81682090952927
6786,6713,6779.64,6943.2867601833
6787,389,476.13,-705.2733986249877
6788,5001,4632.2,5483.429835126308
6789,908,973.17,1424.3790602161089
6790,957,860.58,842.861381029586
6791,5562,5437.68,6252.080473033263
6792,11302,11407.48,10340.32747316311
6793,687,697.6,675.7848551536981
6794,5455,5417.84,5833.713943651663
6795,6250,7127.74,8476.376975603267
6796,1061,893.54,753.0787298718751
6797,9235,10327.28,9681.666554537456
6798,1094,1000.41,402.5256525661598
6799,11519,11487.94,10109.480068796278
6800,12014,13677.44,10615.835683739842
6801,421,481.78,-791.9568326909248
6802,4672,3964.505,4693.146124366549
6803,1141,1103.6979999999999,415.8832148948568
6804,2624,3575.03,1206.4379175966187
6805,597,658.39,1055.9713730586095
6806,3689,4002.03,4980.079023011133
6807,5072,4659.99,6004.89591985413
6808,572,500.00333333333333,-1433.8021558943046
6809,673,727.57,260.0099345747185
6810,10659,10461.87,9849.27766092381
6811,2343,2384.74,2006.6173088646897
6812,3099,3393.7,3822.6736172334613
6813,873,798.8275,1265.8116510154669
6814,4586,4310.02,4792.577635623726
6815,1957,1936.15,2424.218121271731
6816,1326,1202.31,2337.627525160999
6817,723,789.03,821.6060076154772
6818,2406,2812.96,3467.627174278781
6819,2375,2430.48,3007.9236216190907
6820,11105,11166.6,10272.343577935513
6821,6237,5920.51,6710.475958590988
6822,3447,3265.95,4084.2460404301055
6823,2539,2470.6,2733.27204841636
6824,1709,1460.34,1208.754176033195
6825,2195,3201.88,-744.7647519180946
6826,2441,2684.5,3450.2855818114595
6827,6593,6680.68,6942.149337435412
6828,4596,4845.05,5586.299482240584
6829,988,940.72,1344.061082964311
6830,7761,6508.41,7804.103991659395
6831,866,837.23,1203.5513835456422
6832,10691,11578.05,11596.010232607357
6833,2397,2309.58,1970.329269725099
6834,2858,2897.73,3595.4023982962754
6835,540,587.11,191.3219443072794
6836,1132,1169.73,2205.0977595826903
6837,473,574.34,-933.1457782273092
6838,6399,4912.48,5878.115614146002
6839,3091,3864.96,3519.356703250375
6840,574,529.6,-970.2668261005228
6841,2744,2690.06,3462.714211087653
6842,571,580.98,-32.08347777916242
6843,854,935.3,1442.151653438792
6844,4967,5683.84,6117.783288539782
6845,15837,15762.3,14321.725236483575
6846,1286,1172.39,380.06849303545823
6847,4740,5019.77,5670.759502143833
6848,912,882.56,1398.4062131467226
6849,16900,16121.05,14543.939282682086
6850,5421,4923.85,5725.7177788176205
6851,491,620.7,-431.1481534504401
6852,5633,6407.03,6128.517401547144
6853,8851,9054.81,8501.362418048187
6854,13691,14926.485,13904.99102653287
6855,7477,7657.04,6806.846611677243
6856,1243,1335.19,1174.2689505903481
6857,477,504.34,-340.7137179755755
6858,6683,6778.84,6376.764513115827
6859,5385,6029.45,6093.3300854173285
6860,4414,4282.01,4760.210607202262
6861,984,1179.17,505.1638169492753
6862,1712,1490.16,2011.5189711445782
6863,5156,5032.52,5421.0779727367335
6864,1018,1060.18,1830.9965244463065
6865,919,972.74,1549.4647445716146
6866,13333,13707.12,10726.608067567327
6867,11190,13278.52,13413.723302302953
6868,3310,2719.5,3828.347112567474
6869,1607,1723.73,2129.8739880457397
6870,6233,5380.4,6733.1038065597195
6871,4125,4213.06,4330.354521984653
6872,591,559.28,-1055.680029546089
6873,1893,2031.95,2957.2300672810984
6874,11844,10870.8,8248.584449035203
6875,969,861.93,500.1414858516091
6876,17905,17523.94,16311.022116177877
6877,9596,9474.72,9956.540362770833
6878,6471,6188.23,6497.235155504883
6879,865,844.65,1302.9904362350653
6880,8254,7798.5,8526.709726635429
6881,446,584.98,-197.33040565676947
6882,8110,6966.4,7341.418596817221
6883,552,533.2,815.9030024254439
6884,2375,2530.42,2930.9999209364773
6885,924,905.34,1433.608563573467
6886,446,453.85,-838.2809986257907
6887,1181,1097.18,1579.1140951337293
6888,14220,14461.11,15637.790197078075
6889,4199,4737.5,5016.219098819682
6890,435,541.36,456.0087959990369
6891,4520,4353.71,4592.862638557093
6892,5687,5957.16,5846.97201271616
6893,933,884.51,1326.225327891173
6894,4612,4542.91,5564.909721800089
6895,2494,2576.615,3142.561460109533
6896,1027,1041.2,632.4443621443047
6897,802,759.7078333333333,537.5377971175394
6898,13423,13602.01,11067.886542527966
6899,14165,13911.24,10932.864816591147
6900,680,755.61,534.5842933916165
6901,972,902.2,1011.0605224497413
6902,2617,2451.6,3536.163170883052
6903,2196,2366.54,2844.719416402154
6904,4061,3716.7,3585.0205559119086
6905,2064,2125.98,2743.2458965795454
6906,692,866.66,968.2209304672806
6907,758,837.3,650.6252136079311
6908,3303,2905.73,3004.6835288841485
6909,15992,15320.76,11719.152508781804
